Team,"Kaos Latin Gamers",107
Team,"Nerf Galeforce",110
Team,"Hong Kong Attitude",115
Team,"Team Singularity",109
Team,"G2 Esports",107
Team,"STOPWATCH eSports",106
Team,Cloud9,121
Team,"Sengoku Gaming Academy",108
Team,"Golden Guardians Academy",111
Team,"aNc Outplayed",110
Team,"WAVE Esports",109
Team,TSM,110
Team,"S2V Esports Academy",105
Team,"Cyberground Gaming",115
Team,GameWard,133
Team,"Vorax Liberty Academy",109
Team,"Kawaii Kiwis",107
Team,"Machi Esports",108
Team,"Boavista FC",111
Team,"Evil Geniuses Academy",113
Team,Immortals,118
Team,"PSG Talon",114
Team,"S2V Esports Academy",106
Team,"Umbra Divinus Gaming",107
Team,"FURIA Academy",105
Team,"Kaos Latin Gamers",108
Team,"Nerf Galeforce",107
Team,"Hong Kong Attitude",108
Team,"Team Singularity",112
Team,"G2 Esports",108
Team,"STOPWATCH eSports",105
Team,Cloud9,109
Team,"Sengoku Gaming Academy",117
Team,"Golden Guardians Academy",293
Team,"aNc Outplayed",107
Team,"WAVE Esports",112
Team,TSM,108
Team,"S2V Esports Academy",107
Team,"Cyberground Gaming",108
Team,GameWard,190
Team,"Vorax Liberty Academy",110
Team,"Kawaii Kiwis",107
Team,"Machi Esports",111
Team,"Boavista FC",107
Team,"Evil Geniuses Academy",109
Team,Immortals,113
Team,"PSG Talon",115
Team,"S2V Esports Academy",109
Team,"Umbra Divinus Gaming",105
Team,"FURIA Academy",108
Team,"Kaos Latin Gamers",107
Team,"Nerf Galeforce",109
Team,"Hong Kong Attitude",107
Team,"Team Singularity",110
Team,"G2 Esports",112
Team,"STOPWATCH eSports",106
Team,Cloud9,111
Team,"Sengoku Gaming Academy",106
Team,"Golden Guardians Academy",108
Team,"aNc Outplayed",110
Team,"WAVE Esports",112
Team,TSM,110
Team,"S2V Esports Academy",107
Team,"Cyberground Gaming",107
Team,GameWard,107
Team,"Vorax Liberty Academy",107
Team,"Kawaii Kiwis",118
Team,"Machi Esports",108
Team,"Boavista FC",110
Team,"Evil Geniuses Academy",114
Team,Immortals,110
Team,"PSG Talon",112
Team,"S2V Esports Academy",107
Team,"Umbra Divinus Gaming",109
Team,"FURIA Academy",111
Team,"Kaos Latin Gamers",118
Team,"Nerf Galeforce",115
Team,"Hong Kong Attitude",106
Team,"Team Singularity",108
Team,"G2 Esports",109
Team,"STOPWATCH eSports",105
Team,Cloud9,110
Team,"Sengoku Gaming Academy",115
Team,"Golden Guardians Academy",115
Team,"aNc Outplayed",113
Team,"WAVE Esports",130
Team,TSM,110
Team,"S2V Esports Academy",106
Team,"Cyberground Gaming",108
Team,GameWard,110
Team,"Vorax Liberty Academy",110
Team,"Kawaii Kiwis",110
Team,"Machi Esports",109
Team,"Boavista FC",108
Team,"Evil Geniuses Academy",112
Team,Immortals,110
Team,"PSG Talon",122
Team,"S2V Esports Academy",111
Team,"Umbra Divinus Gaming",107
Team,"FURIA Academy",106
Team,"Kaos Latin Gamers",106
Team,"Nerf Galeforce",106
Team,"Hong Kong Attitude",107
Team,"Team Singularity",114
Team,"G2 Esports",109
Team,"STOPWATCH eSports",106
Team,Cloud9,108
Team,"Sengoku Gaming Academy",105
Team,"Golden Guardians Academy",126
